Period,CategoryId,Type,IBD/PBD,ASTI_LIM
MONT_1397,34932058,IBD,590,2.94
MONT_1397,34932058,IBD,588,2.83
MONT_1397,34932058,IBD,587,2.83
MONT_1397,34932058,IBD,582,3.01
MONT_1397,34932058,IBD,581,3.1
MONT_1397,34932058,IBD,575,2.68
MONT_1397,34932058,IBD,572,2.79
MONT_1397,34932058,IBD,571,1.78
MONT_1397,34932058,IBD,570,3.69
MONT_1397,34932058,IBD,556,2.39
MONT_1397,34932058,IBD,513,3.39
MONT_1397,34932058,IBD,512,2.83
MONT_1397,34932058,IBD,500,3.01
MONT_1397,34932059,IBD,612,5.8
MONT_1397,34932059,IBD,607,5.97
MONT_1397,34932059,IBD,604,5.54
MONT_1397,34932059,IBD,603,7.04
MONT_1397,34932059,IBD,590,5.44
MONT_1397,34932059,IBD,588,6.12
MONT_1397,34932059,IBD,587,6.84
MONT_1397,34932059,IBD,586,5.86
MONT_1397,34932059,IBD,582,4.88
MONT_1397,34932059,IBD,581,4.44
MONT_1397,34932059,IBD,575,6.72
MONT_1397,34932059,IBD,572,5.54
MONT_1397,34932059,IBD,571,6.46
MONT_1397,34932059,IBD,570,7.09
MONT_1397,34932059,IBD,562,4.76
MONT_1397,34932059,IBD,556,5.18
MONT_1397,34932059,IBD,521,10.6
MONT_1397,34932059,IBD,516,5.52
MONT_1397,34932059,IBD,513,4.45
MONT_1397,34932059,IBD,512,4.79
MONT_1397,34932060,IBD,612,7.19
MONT_1397,34932060,IBD,607,7.68
MONT_1397,34932060,IBD,604,6.28
MONT_1397,34932060,IBD,603,5.6
MONT_1397,34932060,IBD,602,8.56
MONT_1397,34932060,IBD,591,10.58
MONT_1397,34932060,IBD,590,6.93
MONT_1397,34932060,IBD,588,5.71
MONT_1397,34932060,IBD,587,5.98
MONT_1397,34932060,IBD,582,5.78
MONT_1397,34932060,IBD,581,6.05
MONT_1397,34932060,IBD,575,5.09
MONT_1397,34932060,IBD,572,5.77
MONT_1397,34932060,IBD,571,5.97
MONT_1397,34932060,IBD,570,6.75
MONT_1397,34932060,IBD,569,5.32
MONT_1397,34932060,IBD,556,4.49
MONT_1397,34932060,IBD,521,8.45
MONT_1397,34932060,IBD,516,7.25
MONT_1397,34932060,IBD,513,6.33
MONT_1397,34932060,IBD,512,3.48
MONT_1397,34932061,IBD,610,1.24
MONT_1397,34932061,IBD,608,2.65
MONT_1397,34932061,IBD,598,2.84
MONT_1397,34932061,IBD,590,5.76
MONT_1397,34932061,IBD,588,3.11
MONT_1397,34932061,IBD,587,3.07
MONT_1397,34932061,IBD,582,2.84
MONT_1397,34932061,IBD,579,2
MONT_1397,34932061,IBD,576,2.76
MONT_1397,34932061,IBD,571,3.41
MONT_1397,34932061,IBD,564,2.55
MONT_1397,34932061,IBD,519,1.42
MONT_1397,34932061,IBD,517,2.69
MONT_1397,34932061,IBD,507,3.61
MONT_1397,34932064,IBD,610,1.26
MONT_1397,34932064,IBD,608,1.65
MONT_1397,34932064,IBD,604,2.13
MONT_1397,34932064,IBD,598,2.56
MONT_1397,34932064,IBD,590,7.35
MONT_1397,34932064,IBD,588,3.77
MONT_1397,34932064,IBD,587,1.96
MONT_1397,34932064,IBD,582,1.87
MONT_1397,34932064,IBD,579,2.25
MONT_1397,34932064,IBD,576,2.1
MONT_1397,34932064,IBD,571,2.68
MONT_1397,34932064,IBD,564,2.19
MONT_1397,34932064,IBD,519,0.71
MONT_1397,34932064,IBD,517,2.08
MONT_1397,34932064,IBD,507,2.34
MONT_1397,34932065,IBD,610,2.94
MONT_1397,34932065,IBD,608,2.98
MONT_1397,34932065,IBD,604,2.9
MONT_1397,34932065,IBD,603,3.08
MONT_1397,34932065,IBD,598,3.16
MONT_1397,34932065,IBD,590,2.66
MONT_1397,34932065,IBD,588,3.91
MONT_1397,34932065,IBD,587,3.75
MONT_1397,34932065,IBD,582,2.79
MONT_1397,34932065,IBD,579,3.74
MONT_1397,34932065,IBD,576,2.83
MONT_1397,34932065,IBD,571,3.14
MONT_1397,34932065,IBD,564,2.87
MONT_1397,34932065,IBD,519,3.05
MONT_1397,34932065,IBD,517,3.01
MONT_1397,34932065,IBD,513,3.11
MONT_1397,34932065,IBD,507,3.13
MONT_1397,34932066,IBD,610,2.74
MONT_1397,34932066,IBD,608,2.61
MONT_1397,34932066,IBD,604,2.46
MONT_1397,34932066,IBD,603,2.84
MONT_1397,34932066,IBD,598,2.42
MONT_1397,34932066,IBD,590,2.34
MONT_1397,34932066,IBD,588,3.54
MONT_1397,34932066,IBD,587,3.59
MONT_1397,34932066,IBD,582,2.44
MONT_1397,34932066,IBD,579,2.75
MONT_1397,34932066,IBD,576,2.73
MONT_1397,34932066,IBD,571,2.73
MONT_1397,34932066,IBD,564,2.85
MONT_1397,34932066,IBD,519,2.75
MONT_1397,34932066,IBD,517,2.42
MONT_1397,34932066,IBD,507,2.99
MONT_1397,34932068,IBD,582,2.85
MONT_1397,34932068,IBD,581,1.59
MONT_1397,34932068,IBD,572,0.94
MONT_1397,34932068,IBD,570,1.79
MONT_1397,34932069,IBD,612,2.91
MONT_1397,34932069,IBD,607,2.82
MONT_1397,34932069,IBD,604,3.22
MONT_1397,34932069,IBD,603,3.44
MONT_1397,34932069,IBD,591,2.98
MONT_1397,34932069,IBD,590,3.34
MONT_1397,34932069,IBD,588,3.86
MONT_1397,34932069,IBD,587,4.8
MONT_1397,34932069,IBD,582,2.79
MONT_1397,34932069,IBD,581,2.85
